Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
56,1718329718.028804,,2024-06-14 01:48:38.028842+00:00,64,12.86358017,4.975286752920035,59.70344103504043,0,9.375,9.375,GEN,2,25,"The man and his wife were both naked, and they were not ashamed.",56,1,84.61538461538461,18.75,v2,,mac,qwerty,yes,,,,3710,30.608044901777358,64.86501429639698,,,3.338318381667152,,,7.042822330372064,,,,,,,,,,,1,,,,,,,,,,60.614,7,50
57,1718329730.908597,,2024-06-14 01:48:50.908638+00:00,179,37.53227358,4.769228797167983,57.23074557,0,4.46927374301676,4.46927374301676,GEN,3,1,"Now the serpent was more subtle than any animal of the field which Yahweh God had made. He said to the woman, ""Has God really said, 'You shall not eat of any tree of the garden'?""",57,1,86.11111111111111,8.938547486033519,v2,,mac,qwerty,yes,,,,4069,23.891487371375117,64.83786789323052,,,3.7852457559688277,,,7.936677078975416,,,,,,,,,,,1,,,,,,,,,,60.555,7,51
58,1718329768.464422,,2024-06-14 01:49:28.464461+00:00,78,13.24370817,5.889589155577775,70.67506987,1,0.0,0.0,GEN,3,2,"The woman said to the serpent, ""We may eat fruit from the trees of the garden,",58,1,100.0,0.0,v2,,mac,qwerty,yes,,,,1525,71.48737137511694,65.05840269804867,,,3.7052457559688277,,,7.616677078975416,,,,,,,,,,,1,,,,,,,,,,60.73,7,52
59,1718329781.7220569,,2024-06-14 01:49:41.722091+00:00,147,26.57837196,5.530812806453839,66.36975367744607,1,0.0,0.0,GEN,3,3,"but not the fruit of the tree which is in the middle of the garden. God has said, 'You shall not eat of it. You shall not touch it, lest you die.'""",59,1,100.0,0.0,v2,,mac,qwerty,yes,,,,2415,54.83629560336764,65.3741410508371,,,3.607206540282553,,,7.4205986475754155,,,,,,,,,,,1,,,,,,,,,,60.825,7,53
60,1718329808.317825,,2024-06-14 01:50:08.317856+00:00,53,8.755016708,6.053672056567366,72.64406467880839,1,0.0,0.0,GEN,3,4,"The serpent said to the woman, ""You won't really die,",60,1,100.0,0.0,v2,,mac,qwerty,yes,,,,1165,78.22263797942001,65.33841200742157,,,3.607206540282553,,,7.4205986475754155,,,,,,,,,,,1,,,,,,,,,,61.022,7,54
61,1718329817.218227,,2024-06-14 01:50:17.218245+00:00,117,22.26804575,5.254165601846763,63.04998722216116,0,2.5641025641025643,2.5641025641025643,GEN,3,5,"for God knows that in the day you eat it, your eyes will be opened, and you will be like God, knowing good and evil.""",61,1,92.0,5.128205128205128,v2,,mac,qwerty,yes,,,,3079,42.41347053320861,64.72829491944891,,,3.6749375514097915,,,7.556060669829892,,,,,,,,,,,1,,,,,,,,,,61.055,7,55
62,1718330220.500772,,2024-06-14 01:57:00.500803+00:00,245,48.42873417,5.058980050153888,60.70776060184666,0,4.081632653061225,4.081632653061225,GEN,3,6,"When the woman saw that the tree was good for food, and that it was a delight to the eyes, and that the tree was to be desired to make one wise, she took some of its fruit, and ate. Then she gave some to her husband with her, and he ate it, too.",62,1,96.29629629629628,8.163265306,v2,,mac,qwerty,yes,,,,3529,33.994387277829745,63.53499128263358,,,4.083100816715914,,,8.372387200429893,,,,,,,,,,,1,,,,,,,,,,61.05,7,56
63,1718330518.634191,2024-07-21 01:58:36,2024-06-14 02:01:58.634485+00:00,131,26.61223346,4.922548128354091,59.07057754024909,1,0.0,0.0,GEN,3,7,"Their eyes were opened, and they both knew that they were naked. They sewed fig leaves together, and made coverings for themselves.",63,1,100.0,0.0,v2,,mac,qwerty,yes,,,,3799,28.94293732460243,64.61751455451824,,,2.43361628063344,,,4.867232561254633,,,2024.0,7.0,2024-07-21,1.0,58.0,6.0,4.0,2.0,1,2024-07-21 01:59:02.612233460,2024.0,7.0,2024-07-21,1.0,59.0,4.0,6.0,2.0,61.018,7,57
64,1718331192.527937,2024-07-21 13:12:30,2024-06-14 02:13:12.528230+00:00,178,44.96742742,3.9584207997788825,47.501049597346594,0,0.5617977528089888,0.5617977528089888,GEN,3,8,"They heard Yahweh God's voice walking in the garden in the cool of the day, and the man and his wife hid themselves from the presence of Yahweh God among the trees of the garden.",64,1,97.14285714285714,1.1235955056179776,v2,,mac,qwerty,yes,,,,4912,8.119738072965388,63.57418986555298,,,2.105180671298954,,,4.210361342585662,,,2024.0,7.0,2024-07-21,13.0,12.0,2.0,1.0,1.0,1,2024-07-21 13:13:14.967427420,2024.0,7.0,2024-07-21,13.0,13.0,1.0,2.0,1.0,60.807,8,1
65,1718334177.6503391,2024-07-21 02:57:42,2024-06-14 03:02:57.652015+00:00,63,17.04496188,3.696106829807738,44.35328195769286,0,11.11111111111111,11.11111111111111,GEN,3,9,"Yahweh God called to the man, and said to him, ""Where are you?""",65,1,100.0,22.22222222222222,v2,,mac,qwerty,yes,,,,5047,5.5940130963517305,60.130573175059126,,,3.2162917824100647,,,6.432583564807885,,,2024.0,7.0,2024-07-21,2.0,57.0,6.0,4.0,2.0,1,2024-07-21 02:57:59.044961880,2024.0,7.0,2024-07-21,2.0,57.0,4.0,6.0,2.0,60.554,9,1
66,1718334194.7191749,2024-07-21 03:14:42,2024-06-14 03:03:14.719191+00:00,105,31.15569408,3.370170464407106,40.44204557288527,0,4.761904761904762,15.238095238095235,GEN,3,10,"The man said, ""I heard your voice in the garden, and I was afraid, because I was naked; so I hid myself.""",66,1,100.0,25.71428571428571,v2,,mac,qwerty,yes,,,,5152,3.6295603367633302,58.2044336288436,,,3.8026013062195885,,,7.129012136236456,,,2024.0,7.0,2024-07-21,3.0,14.0,2.0,1.0,1.0,1,2024-07-21 03:15:13.155694080,2024.0,7.0,2024-07-21,3.0,15.0,2.0,2.0,1.0,60.249,10,1
67,1718334225.894934,2024-07-21 03:45:54,2024-06-14 03:03:45.894964+00:00,112,22.30017679,5.022381707762023,60.268580493144285,0,2.6785714285714284,2.6785714285714284,GEN,3,11,"God said, ""Who told you that you were naked? Have you eaten from the tree that I commanded you not to eat from?""",67,1,91.30434782608695,5.357142857142857,v2,,mac,qwerty,yes,,,,3609,32.49766136576239,58.50821712115804,,,3.6235310747750553,,,6.770871673347389,,,2024.0,7.0,2024-07-21,3.0,45.0,5.0,4.0,2.0,1,2024-07-21 03:46:16.300176790,2024.0,7.0,2024-07-21,3.0,46.0,4.0,5.0,2.0,60.25,11,1
68,1718334248.217969,2024-07-21 04:08:12,2024-06-14 03:04:08.217995+00:00,101,21.04652692,4.798891542,57.58669849803228,0,3.96039604,3.96039604,GEN,3,12,"The man said, ""The woman whom you gave to be with me, she gave me fruit from the tree, and I ate it.""",68,1,95.65217391304348,7.920792079207921,v2,,mac,qwerty,yes,,,,4032,24.58372310570627,57.199379983961265,,,4.019570678775056,,,7.562950881268181,,,2024.0,7.0,2024-07-21,4.0,8.0,1.0,1.0,1.0,1,2024-07-21 04:08:33.046526920,2024.0,7.0,2024-07-21,4.0,8.0,1.0,1.0,1.0,60.21,12,1
69,1718334269.282212,2024-07-21 04:29:18,2024-06-14 03:04:29.282236+00:00,105,26.84880263,3.910788926662609,46.92946711995131,0,1.9047619047619049,1.9047619047619049,GEN,3,13,"Yahweh God said to the woman, ""What have you done?"" The woman said, ""The serpent deceived me, and I ate.""",69,1,95.0,3.8095238095238098,v2,,mac,qwerty,yes,,,,4939,7.614593077642656,55.25535132821178,,,4.210046869251245,,,7.943903262220561,,,2024.0,7.0,2024-07-21,4.0,29.0,3.0,2.0,1.0,1,2024-07-21 04:29:44.848802630,2024.0,7.0,2024-07-21,4.0,29.0,2.0,3.0,1.0,60.018,13,1
70,1718334296.1530392,2024-07-21 04:56:12,2024-06-14 03:04:56.153074+00:00,210,41.60426492,5.047559436969922,60.57071324363906,0,1.4285714285714286,1.4285714285714286,GEN,3,14,"Yahweh God said to the serpent, ""Because you have done this, you are cursed above all livestock, and above every animal of the field. You shall go on your belly and you shall eat dust all the days of your life.",70,1,95.12195122,2.857142857142857,v2,,mac,qwerty,yes,,,,3550,33.601496725912064,54.04801618469486,,,4.352904012108389,,,8.229617547934847,,,2024.0,7.0,2024-07-21,4.0,56.0,6.0,4.0,2.0,1,2024-07-21 04:56:53.604264920,2024.0,7.0,2024-07-21,4.0,56.0,4.0,6.0,2.0,60.026,14,1
71,1718334337.883817,2024-07-21 05:37:54,2024-06-14 03:05:37.883848+00:00,150,28.92574329,5.185692152688278,62.22830583225934,0,2.0,2.0,GEN,3,15,"I will put hostility between you and the woman, and between your offspring and her offspring. He will bruise your head, and you will bruise his heel.""",71,1,92.59259259,4.0,v2,,mac,qwerty,yes,,,,3246,39.28905519176801,53.965848045704675,,,4.2964937556981315,,,8.116797035114335,,,2024.0,7.0,2024-07-21,5.0,37.0,4.0,3.0,2.0,1,2024-07-21 05:38:22.925743290,2024.0,7.0,2024-07-21,5.0,38.0,3.0,4.0,2.0,60.057,15,1
72,1718334366.828545,2024-07-21 06:06:48,2024-06-14 03:06:06.828575+00:00,169,32.08838533,5.266703146518214,63.20043775821857,1,0.0,0.0,GEN,3,16,"To the woman he said, ""I will greatly multiply your pain in childbirth. You will bear children in pain. Your desire will be for your husband, and he will rule over you.""",72,1,100.0,0.0,v2,,mac,qwerty,yes,,,,3052,42.91861552853134,54.21511576134186,,,3.888330490392009,,,7.300470504514335,,,2024.0,7.0,2024-07-21,6.0,6.0,1.0,1.0,1.0,1,2024-07-21 06:07:20.088385330,2024.0,7.0,2024-07-21,6.0,7.0,1.0,1.0,1.0,60.101,16,1
73,1718335710.660657,,2024-06-14 03:28:30.661329+00:00,259,47.89574071,5.407578965603757,64.89094758724508,1,0.0,0.0,GEN,3,17,"To Adam he said, ""Because you have listened to your wife's voice, and have eaten from the tree, about which I commanded you, saying, 'You shall not eat of it,' the ground is cursed for your sake. You will eat from it with much labor all the days of your life.",73,1,100.0,0.0,v2,,mac,qwerty,yes,,,,2713,49.260991580916745,54.797152766041464,,,3.888330490392009,,,7.300470504514335,,,,,,,,,,,1,,,,,,,,,,60.166,16,2
74,1718335758.576016,,2024-06-14 03:29:18.576037+00:00,81,17.62364292,4.596098569488509,55.15318283386211,0,3.703703703703704,3.703703703703704,GEN,3,18,It will yield thorns and thistles to you; and you will eat the herb of the field.,74,1,88.23529411764706,7.4074074074074066,v2,,mac,qwerty,yes,,,,4317,19.251637043966323,55.562366089693015,,,4.202521085481481,,,7.928851694693277,,,,,,,,,,,1,,,,,,,,,,60.098,16,3
75,1718335776.2113202,,2024-06-14 03:29:36.211338+00:00,155,29.83452783,5.19532271,62.34387252076128,0,1.2903225806451613,1.2903225806451613,GEN,3,19,"You will eat bread by the sweat of your face until you return to the ground, for you were taken out of it. For you are dust, and you shall return to dust.""",75,1,96.96969696969695,2.5806451612903225,v2,,mac,qwerty,yes,,,,3223,39.71936389148737,57.36142514599986,,,3.2204422324348863,,,5.9646939886000885,,,,,,,,,,,1,,,,,,,,,,60.128,16,4
76,1718335806.0601652,,2024-06-14 03:30:06.060190+00:00,78,12.11582096,6.437863374174346,77.25436049009215,1,0.0,0.0,GEN,3,20,The man called his wife Eve because she would be the mother of all the living.,76,1,100.0,0.0,v2,,mac,qwerty,yes,,,,515,90.38353601496726,61.042656637720555,,,1.6966327086253628,,,3.3932654171715173,,,,,,,,,,,1,,,,,,,,,,60.354,16,5
77,1718335818.1921222,,2024-06-14 03:30:18.192153+00:00,85,16.06597883,5.2906829318184325,63.48819518182119,1,0.0,0.0,GEN,3,21,"Yahweh God made garments of animal skins for Adam and for his wife, and clothed them.",77,1,100.0,0.0,v2,,mac,qwerty,yes,,,,3004,43.81665107577175,61.36461810658824,,,1.42877556576822,,,2.8575511314572317,,,,,,,,,,,1,,,,,,,,,,60.394,16,6
78,1718335834.271478,,2024-06-14 03:30:34.271497+00:00,180,42.6951995,4.215930645786068,50.59116774943281,0,1.6666666666666667,1.6666666666666667,GEN,3,22,"Yahweh God said, ""Behold, the man has become like one of us, knowing good and evil. Now, lest he reach out his hand, and also take of the tree of life, and eat, and live forever--""",78,1,94.44444444444444,3.333333333333333,v2,,mac,qwerty,yes,,,,4710,11.898971000935454,60.6650650317283,,,1.1994026284348867,,,2.398805256869773,,,,,,,,,,,1,,,,,,,,,,60.269,16,7
79,1718335877.010415,,2024-06-14 03:31:17.010442+00:00,102,19.61592692,5.199856241,62.398274890554845,0,1.960784314,1.960784314,GEN,3,23,"Therefore Yahweh God sent him out from the garden of Eden, to till the ground from which he was taken.",79,1,95.0,3.921568627,v2,,mac,qwerty,yes,,,,3214,39.88774555659495,62.21194580878864,,,1.205004869358696,,,2.4100097386173918,,,,,,,,,,,1,,,,,,,,,,60.296,16,8
80,1718335896.644143,,2024-06-14 03:31:36.644188+00:00,164,43.09954771,3.8051443395903393,45.66173207508408,0,18.29268292682927,17.073170731707318,GEN,3,24,"So he drove out the man; and he placed cherubim at the east of the garden of Eden, and a flaming sword which turned every way, to guard the way to the tree of life.",80,1,94.28571428571428,36.58536585365854,v2,,mac,qwerty,yes,,,,4997,6.529466791393826,60.72104769193315,,,2.769464799672285,,,5.7828320382689595,,,,,,,,,,,1,,,,,,,,,,60.113,16,9
81,1718335939.892404,,2024-06-14 03:32:19.892418+00:00,117,31.54082079,3.7094786077880326,44.51374329345639,0,8.547008547008547,8.547008547008547,GEN,4,1,"The man knew Eve his wife. She conceived, and gave birth to Cain, and said, ""I have gotten a man with Yahweh's help.""",81,1,91.30434782608695,17.094017094017094,v2,,mac,qwerty,yes,,,,5044,5.650140318054256,58.94959143805285,,,3.4241656543731396,,,7.092233747670669,,,,,,,,,,,1,,,,,,,,,,59.92,16,10
82,1718335971.4455512,,2024-06-14 03:32:51.445566+00:00,110,23.316749,4.717638809767176,56.61166571720611,0,4.545454545454546,3.636363636363636,GEN,4,2,"Again she gave birth, to Cain's brother Abel. Abel was a keeper of sheep, but Cain was a tiller of the ground.",82,1,90.90909091,9.090909090909092,v2,,mac,qwerty,yes,,,,4143,22.507015902712816,58.29071423395161,,,3.7878020180095033,,,8.001324656761579,,,,,,,,,,,1,,,,,,,,,,59.88,16,11
83,1718335994.784957,,2024-06-14 03:33:14.784988+00:00,80,14.48140471,5.524325961989106,66.29191154386928,0,2.5,2.5,GEN,4,3,"As time passed, Cain brought an offering to Yahweh from the fruit of the ground.",83,1,93.33333333333331,5.0,v2,,mac,qwerty,yes,,,,2424,54.66791393826006,58.43081062961403,,,4.037802018009503,,,8.501324656761579,,,,,,,,,,,1,,,,,,,,,,59.957,16,12
84,1718336009.281546,,2024-06-14 03:33:29.281579+00:00,108,23.77865446,4.5418886163730345,54.502663396476414,0,6.481481481481482,6.481481481481482,GEN,4,4,"Abel also brought some of the firstborn of his flock and of its fat. Yahweh respected Abel and his offering,",84,1,95.0,12.962962962962962,v2,,mac,qwerty,yes,,,,4378,18.110383536014968,58.36575868587546,,,4.315579795787281,,,9.056880212317134,,,,,,,,,,,1,,,,,,,,,,59.892,16,13
85,1718336033.082473,,2024-06-14 03:33:53.082515+00:00,102,22.58451654,4.516368540138059,54.196422481656704,0,12.745098039215684,11.764705882352942,GEN,4,5,"but he didn't respect Cain and his offering. Cain was very angry, and the expression on his face fell.",85,1,94.73684210526316,25.49019607843137,v2,,mac,qwerty,yes,,,,4410,17.511693171188025,57.55101368196499,,,5.363018125958059,,,11.34783530403124,,,,,,,,,,,1,,,,,,,,,,59.825,16,14
86,1718336055.684072,,2024-06-14 03:34:15.684105+00:00,84,17.39743446,4.8282981150346345,57.939577380415614,0,3.571428571428572,3.571428571428572,GEN,4,6,"Yahweh said to Cain, ""Why are you angry? Why has the expression of your face fallen?",86,1,93.75,7.142857142857142,v2,,mac,qwerty,yes,,,,3984,25.481758652946677,55.61953537099735,,,5.720160983100916,,,12.062121018316954,,,,,,,,,,,1,,,,,,,,,,59.803,16,15
87,1718336073.099711,,2024-06-14 03:34:33.099744+00:00,139,29.08914158,4.778415327361639,57.34098392833967,0,1.4388489208633093,1.4388489208633093,GEN,4,7,"If you do well, won't it be lifted up? If you don't do well, sin crouches at the door. Its desire is for you, but you are to rule over it.""",87,1,96.77419355,2.877697841726619,v2,,mac,qwerty,yes,,,,4051,24.22825070159027,55.0048142456492,,,5.864045875187247,,,12.349890802489615,,,,,,,,,,,1,,,,,,,,,,59.775,16,16
88,1718336102.203895,,2024-06-14 03:35:02.203921+00:00,144,27.48747608,5.238749442107563,62.86499330529076,1,0.0,0.0,GEN,4,8,"Cain said to Abel, his brother, ""Let's go into the field."" While they were in the field, Cain rose up against Abel, his brother, and killed him.",88,1,100.0,0.0,v2,,mac,qwerty,yes,,,,3118,41.68381665107577,56.23219680123499,,,5.69737920852058,,,12.016557469156282,,,,,,,,,,,1,,,,,,,,,,59.81,16,17
89,1718336129.708038,,2024-06-14 03:35:29.708061+00:00,102,25.38155646,4.018666080182434,48.22399296,0,4.901960784313726,4.901960784313726,GEN,4,9,"Yahweh said to Cain, ""Where is Abel, your brother?"" He said, ""I don't know. Am I my brother's keeper?""",89,1,94.73684210526316,9.803921568627452,v2,,mac,qwerty,yes,,,,4874,8.830682881197381,54.814768608179506,,,5.9914968555519525,,,12.604792763319026,,,,,,,,,,,1,,,,,,,,,,59.68,16,18
90,1718336155.125949,,2024-06-14 03:35:55.125976+00:00,96,23.49201558,4.086494820370816,49.037937844449786,0,11.458333333333334,10.416666666666666,GEN,4,10,"Yahweh said, ""What have you done? The voice of your brother's blood cries to me from the ground.",90,1,83.33333333333334,22.916666666666664,v2,,mac,qwerty,yes,,,,4819,9.859681945743686,55.152389185116064,,,5.325846449047888,,,11.23792284461984,,,,,,,,,,,1,,,,,,,,,,59.562,16,19
91,1718336178.758721,,2024-06-14 03:36:18.758741+00:00,116,23.86247858,4.861188228693854,58.33425874432625,0,7.758620689655173,7.758620689655173,GEN,4,11,"Now you are cursed because of the ground, which has opened its mouth to receive your brother's blood from your hand.",91,1,95.23809523809524,15.517241379310343,v2,,mac,qwerty,yes,,,,3921,26.660430308699716,56.53444073020306,,,5.247007663312551,,,11.080245273149165,,,,,,,,,,,1,,,,,,,,,,59.548,16,20
92,1718336202.640422,,2024-06-14 03:36:42.640450+00:00,127,23.46904367,5.411383684908119,64.93660421889743,0,1.5748031496062993,1.5748031496062993,GEN,4,12,"From now on, when you till the ground, it won't yield its strength to you. You will be a fugitive and a wanderer in the earth.""",92,1,96.15384615384616,3.149606299212598,v2,,mac,qwerty,yes,,,,2701,49.485500467726844,57.36693458037219,,,5.040851614636816,,,10.486114993979516,,,,,,,,,,,1,,,,,,,,,,59.607,16,21
93,1718336226.125955,,2024-06-14 03:37:06.125989+00:00,63,14.29863488,4.406015018269358,52.87218021923229,0,1.5873015873015872,1.5873015873015872,GEN,4,13,"Cain said to Yahweh, ""My punishment is greater than I can bear.",93,1,91.66666666666666,3.1746031746031744,v2,,mac,qwerty,yes,,,,4548,14.929840972871844,56.024961447908495,,,4.949581773366975,,,10.303575311439833,,,,,,,,,,,1,,,,,,,,,,59.534,16,22
94,1718336240.438572,,2024-06-14 03:37:20.438618+00:00,187,35.12793296,5.323398909454272,63.88078691345126,0,1.0695187165775402,1.0695187165775402,GEN,4,14,"Behold, you have driven me out today from the surface of the ground. I will be hidden from your face, and I will be a fugitive and a wanderer in the earth. Whoever finds me will kill me.""",94,1,94.73684210526316,2.139037433,v2,,mac,qwerty,yes,,,,2929,45.219831618334894,56.962773799605976,,,4.408385496876582,,,9.221182758443536,,,,,,,,,,,1,,,,,,,,,,59.581,16,23
95,1718336275.572718,,2024-06-14 03:37:55.572733+00:00,176,43.29775825,4.064875575861945,48.77850691034334,0,9.659090909090908,9.659090909090908,GEN,4,15,"Yahweh said to him, ""Therefore whoever slays Cain, vengeance will be taken on him sevenfold."" Yahweh appointed a sign for Cain, so that anyone finding him would not strike him.",95,1,86.66666666666667,19.318181818181817,v2,,mac,qwerty,yes,,,,4839,9.485500467726848,56.42098224247464,,,4.197823999550378,,,8.60398133241858,,,,,,,,,,,1,,,,,,,,,,59.467,16,24
96,1718336318.8846169,,2024-06-14 03:38:38.884654+00:00,72,14.83119913,4.854631064769013,58.25557277722815,1,0.0,0.0,GEN,4,16,"Cain left Yahweh's presence, and lived in the land of Nod, east of Eden.",96,1,100.0,0.0,v2,,mac,qwerty,yes,,,,3937,26.36108512628625,56.45258178215589,,,3.840681142407521,,,7.889695618132866,,,,,,,,,,,1,,,,,,,,,,59.454,16,25
97,1718336333.729571,,2024-06-14 03:38:53.729588+00:00,129,39.64085496,3.2542184101901226,39.05062092228147,0,28.68217054263566,27.131782945736436,GEN,4,17,"Cain knew his wife. She conceived, and gave birth to Enoch. He built a city, and named the city after the name of his son, Enoch.",97,1,96.15384615384616,57.36434108527132,v2,,mac,qwerty,yes,,,,5178,3.14312441534144,54.62354548155007,,,6.409974544894834,,,13.338359942487335,,,,,,,,,,,1,,,,,,,,,,59.244,16,26
